"Status","Name","Duration in ms","Description"
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Sales/view/frontend/layout/sales_order_print.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Bundle\Model\ResourceModel\Selection\Collection""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Product\Attribute\Backend\Media\EntryConverterPool""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\DB\TemporaryTableService""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\Block\System\Design""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Quote\Api\Data\CartItemInterface""","0",""
"passed","JSCS.app/code/Magento/Checkout/view/frontend/web/js/action/select-shipping-method.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Adminhtml\Order\Creditmemo\Create\Adjustments""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\BackendFactory""","0",""
"passed","JSCS.app/code/Magento/GroupedProduct/view/adminhtml/web/js/grouped-product-grid.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sitemap\Model\Source\Product\Image\IncludeImage""","0",""
"passed","JSCS.app/code/Magento/Catalog/view/frontend/web/js/product/provider.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Api\Data\CreditmemoCommentSearchResultInterface""","0",""
"passed","JSCS.app/code/Magento/Msrp/view/frontend/requirejs-config.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\AsynchronousOperations\Api\Data\ItemStatusInterface""","0",""
"passed","JSCS.dev/tests/js/jasmine/tests/app/code/Magento/InstantPurchase/frontend/web/js/view/instant-purchase.test.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\Block\Dashboard\Grid""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Elasticsearch\SearchAdapter\SearchIndexNameResolver""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\CatalogImportExport\Model\Import\Product""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Webapi\ServiceInputProcessor""","0",""
"passed","JSCS.app/code/Magento/Checkout/view/frontend/web/js/model/place-order.js","0",""
"passed","JSCS.app/code/Magento/Catalog/view/base/web/js/price-option-file.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Authorizenet/view/frontend/layout/authorizenet_directpost_payment_redirect.xml""","0",""
"passed","JSCS.app/code/Magento/Paypal/view/frontend/web/js/in-context/billing-agreement.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Quote\Model\MaskedQuoteIdToQuoteIdInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Math\Calculator""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Weee/view/adminhtml/layout/sales_order_item_price.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Backup\Exception\NotEnoughFreeSpace""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Adminhtml\Order\Create\Items""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Reports/view/adminhtml/layout/reports_report_sales_tax.xml""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Bundle/view/frontend/layout/sales_order_creditmemo_renderers.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Customer\Model\Group""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Wishlist\Block\Customer\Wishlist\Item\Column\Cart""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\AdminNotification\Block\Window""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\App\AreaList""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""WishlistAnalytics""","0",""
"passed","JSCS.app/code/Magento/Vault/view/frontend/web/js/view/payment/vault.js","0",""
"passed","JSCS.app/code/Magento/AuthorizenetAcceptjs/view/frontend/web/js/view/payment/method-renderer/authorizenet-accept.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Tax\Api\TaxRuleRepositoryInterface""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/VaultGraphQl/i18n/en_US.csv""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\EavGraphQl\Model\Resolver\Query\Type""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\CatalogSearch\Model\Adapter\Options""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Shipping/view/adminhtml/layout/adminhtml_order_shipment_addtrack.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Checkout/view/frontend/layout/catalog_category_view.xml""","0",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/Widget/etc/module.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Downloadable\Block\Sales\Order\Item\Renderer\Downloadable""","0",""
"passed","JSCS.dev/tests/js/jasmine/tests/lib/mage/translate.test.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Widget\Block\Adminhtml\Widget""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Indexer\Category\Product\Processor""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Elasticsearch\Model\Config""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Security\Model\SecurityChecker\SecurityCheckerInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Weee/view/frontend/layout/sales_order_view.xml""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/Authorization/i18n/en_US.csv""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Console\Command\ConfigShow\ValueProcessor""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Robots\Block\Data""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\Source\Email\Template""","1",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/Deploy/etc/module.xml""","0",""
"passed","JSCS.lib/web/mage/menu.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Block\ShortcutInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Integration\Model\Config""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Vault\Block\Customer\CreditCards""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Directory\Api\CurrencyInformationAcquirerInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Stdlib\ArrayManager""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Validator\Currency""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Downloadable/view/adminhtml/layout/sales_order_creditmemo_view.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Config\SchemaLocatorInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Model\Order\Validation\RefundOrderInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Weee/view/frontend/layout/sales_email_order_invoice_items.xml""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Pricing\Price\PriceInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\Parser\Comment""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\MessageQueue\PublisherPool""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Product\Option\Value""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Security\Block\Adminhtml\Session\Activity""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\App\Action""","0",""
"passed","JSCS.lib/web/mage/adminhtml/backup.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Api\ProductLinkTypeListInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\ProductAlert\Block\Product\View\Stock""","0",""
"passed","Magento\Test\Legacy\ObsoleteAclTest.testAclDeclarations","6",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\Block\Widget\Grid\ExportInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Product\Attribute\Backend\Media\EntryConverterInterface""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Bundle\Model\Selection""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/GroupedProduct/view/frontend/layout/sales_order_print_creditmemo_renderers.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Authorizenet\Helper\Backend\Data""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Integration\Block\Adminhtml\Integration\Edit\Tab\Webapi""","1",""
"passed","Magento\Test\Legacy\UnsecureFunctionsUsageTest.testUnsecureFunctionsUsage","2",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\App\Area\FrontNameResolver""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Model\ResourceModel\Db\Collection\AbstractCollection""","1",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/Marketplace/etc/module.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\CatalogSearch\Model\Search\RequestGenerator\GeneratorInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/ConfigurableProduct/view/frontend/layout/checkout_cart_configure_type_configurable.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Payment\Block\Transparent\Iframe""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Customer/view/adminhtml/layout/customer_index_orders.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Customer\Model\Data\Address""","0",""
"passed","JSCS.app/code/Magento/Payment/view/base/web/js/model/credit-card-validation/expiration-date-validator/expiration-year-validator.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Ui\DataProvider\Modifier\WysiwygModifierInterface""","0",""
"passed","JSCS.app/code/Magento/Sales/view/adminhtml/web/order/view/post-wrapper.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Api\Data\CreditmemoItemSearchResultInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\Structure\ConcealInProductionConfigList""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\View\Asset\File\FallbackContext""","0",""
"passed","Magento\Test\Integrity\Magento\Framework\Search\SearchEngineConfigTest.testXmlFiles","2",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/SalesSequence/i18n/en_US.csv""","0",""
"passed","Magento\Test\Legacy\ConfigTest.testConfigFiles","42",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/SalesRule/view/adminhtml/layout/sales_rule_promo_quote_edit.xml""","0",""
"passed","JSCS.lib/web/mage/requirejs/baseUrlResolver.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Vault\Api\Data\PaymentTokenSearchResultsInterface""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\SalesRule\Model\Rule\Condition\Combine""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\CheckoutAgreements\Api\CheckoutAgreementsListInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Order\Info\Buttons\Rss""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Ui\Component\Form\AttributeMapper""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\ImportExport\Model\ResourceModel\History""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Authorizenet/view/adminhtml/layout/adminhtml_authorizenet_directpost_payment_redirect.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/design/adminhtml/Magento/backend/Magento_Backend/layout/default.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Store\Api\StoreConfigManagerInterface""","0",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/AuthorizenetAcceptjs/etc/module.xml""","0",""
"passed","Magento\Test\Integrity\ComposerLockTest.testUpToDate","6",""
"passed","JSCS.app/code/Magento/Checkout/view/frontend/web/js/model/payment/method-converter.js","0",""
"passed","JSCS.app/code/Magento/OfflineShipping/view/frontend/web/js/model/shipping-rates-validation-rules/flatrate.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\OfflineShipping\Model\ResourceModel\Carrier\Tablerate""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Directory\Api\Data\ExchangeRateInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\View\Asset\File\NotFoundException""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""BundleImportExport""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Reports\Model\ResourceModel\Report\Product\Viewed\Collection""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Review\Model\ResourceModel\Rating\Collection""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Payment\Model\Checks\ZeroTotal""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Reports\Model\ResourceModel\Wishlist\Collection""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""lib_web""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Shipping\Model\Carrier\AbstractCarrier""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""Sales""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\Block\Template\Context""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Eav\Api\Data\AttributeOptionLabelInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Ui\Component\Container""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Wishlist/view/frontend/layout/wishlist_index_configure.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Quote\Api\Data\EstimateAddressInterface""","0",""
"passed","JSCS.app/code/Magento/OfflineShipping/view/frontend/web/js/view/shipping-rates-validation/flatrate.js","0",""
"passed","JSCS.app/code/Magento/ReleaseNotification/view/adminhtml/web/js/modal/component.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/SalesRule/view/adminhtml/layout/sales_rule_promo_quote_index.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Customer/view/frontend/layout/customer_account_index.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\Structure\Element\Iterator\Field""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\AdvancedSearch\Model\ResourceModel\Search\Grid\Collection""","0",""
"passed","JSCS.app/code/Magento/Vault/view/frontend/web/js/customer_account/deleteWidget.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Customer\Api\AddressMetadataManagementInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Weee/view/adminhtml/layout/sales_invoice_item_price.xml""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""MsrpConfigurableProduct""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\Model\Widget\Grid\AbstractTotals""","0",""
"passed","JSCS.app/code/Magento/Ui/view/base/web/js/grid/columns/link.js","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""DownloadableImportExport""","0",""
"passed","JSCS.app/code/Magento/SendFriend/view/frontend/web/requirejs-config.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Product\Attribute\Source\Status""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/AdvancedSearch/i18n/en_US.csv""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Product\PriceModifierInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\View\Design\ThemeInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Oauth\Exception""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""ConfigurableProduct""","0",""
"passed","JSCS.lib/web/mage/adminhtml/globals.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Paypal/view/frontend/layout/default.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Ui\Component\Listing\Columns""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""CmsUrlRewriteGraphQl""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Eav\Api\AttributeSetManagementInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Api\CategoryRepositoryInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\AuthorizationInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Downloadable/view/frontend/layout/sales_order_print_renderers.xml""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Ui\Component\Form\Element\DataType\Number""","0",""
"passed","JSCS.app/code/Magento/Payment/view/base/web/js/model/credit-card-validation/credit-card-number-validator/luhn10-validator.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Shipping\Model\Config""","1",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/CatalogUrlRewrite/etc/module.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Sales/view/frontend/layout/sales_guest_printshipment.xml""","1",""
"passed","JSCS.app/code/Magento/Ui/view/base/web/js/lib/knockout/bindings/simple-checked.js","0",""
"passed","JSCS.app/code/Magento/Braintree/view/adminhtml/web/js/vault.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Tax\Block\Adminhtml\Rule\Edit""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/ConfigurableProduct/view/frontend/layout/checkout_onepage_review_item_renderers.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Adminhtml\Order\Create\Newsletter""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Exception\AuthorizationException""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Eav\Model\Entity\Attribute\Option""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Encryption\Helper\Security""","0",""
"passed","JSCS.app/code/Magento/Theme/view/adminhtml/web/js/form.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Attribute\Backend\Customlayoutupdate""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/GoogleAnalytics/i18n/en_US.csv""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\WebapiAsync\Model\BulkServiceConfig""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\View\Result\PageFactory""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\Layer\State""","0",""
